,time,open,high,low,close,tick_volume,spread,real_volume,diff
620,1721160000,1.08888,1.09028,1.08877,1.08985,3890,0,0,0.0009699999999999154
621,1721174400,1.08991,1.0903,1.08958,1.08976,3108,0,0,-0.00014999999999987246
622,1721188800,1.08977,1.09069,1.08956,1.0903,3614,0,0,0.0005300000000001415
623,1721203200,1.0903,1.09438,1.08951,1.09417,13806,0,0,0.00387000000000004
624,1721217600,1.09417,1.09451,1.09289,1.09425,13971,0,0,7.999999999985796e-05
625,1721232000,1.09424,1.0948,1.09237,1.09297,17167,0,0,-0.0012700000000001044
626,1721246400,1.09297,1.09401,1.09282,1.09395,5660,0,0,0.0009799999999999809
627,1721260800,1.09373,1.0941,1.09366,1.0937000000000001,3338,0,0,-2.999999999997449e-05
628,1721275200,1.0937000000000001,1.09391,1.09317,1.09335,5024,0,0,-0.0003500000000000725
629,1721289600,1.09335,1.09388,1.09262,1.09306,9576,0,0,-0.0002900000000001235
630,1721304000,1.09306,1.0937000000000001,1.09238,1.09285,10269,0,0,-0.00020999999999982144
631,1721318400,1.09285,1.09291,1.0905,1.0916,18250,0,0,-0.0012500000000001954
632,1721332800,1.0916,1.09164,1.08936,1.08957,7717,0,0,-0.0020299999999999763
633,1721347200,1.0896,1.09017,1.08908,1.0892,3270,0,0,-0.00039999999999995595
634,1721361600,1.0892,1.08947,1.08862,1.0887,4336,0,0,-0.0004999999999999449
635,1721376000,1.0887,1.08905,1.08761,1.0879,11339,0,0,-0.0007999999999999119
636,1721390400,1.0879,1.08942,1.08775,1.0889,9807,0,0,0.0009999999999998899
637,1721404800,1.08889,1.08911,1.08793,1.0885,12754,0,0,-0.00038999999999989043
638,1721419200,1.08849,1.08854,1.08757,1.08818,5830,0,0,-0.00031000000000003247
639,1721606400,1.08815,1.09027,1.08815,1.08939,4600,0,0,0.0012400000000001299
640,1721620800,1.08939,1.08954,1.08846,1.08874,4815,0,0,-0.0006500000000000394
641,1721635200,1.08875,1.08925,1.08788,1.0888,10299,0,0,4.999999999988347e-05
642,1721649600,1.0888,1.08954,1.08752,1.08782,7397,0,0,-0.0009799999999999809
643,1721664000,1.08781,1.08869,1.08731,1.08862,10848,0,0,0.0008099999999999774
644,1721678400,1.08864,1.08917,1.08858,1.08903,4276,0,0,0.00038999999999989043
645,1721692800,1.08869,1.08925,1.08863,1.08897,2826,0,0,0.000280000000000058
646,1721707200,1.08897,1.08967,1.08875,1.08908,3488,0,0,0.0001100000000000545
647,1721721600,1.08908,1.08913,1.0868,1.08778,8063,0,0,-0.0013000000000000789
648,1721736000,1.08778,1.08783,1.08548,1.0856,10301,0,0,-0.0021800000000000708
649,1721750400,1.0856,1.08579,1.08439,1.08534,11096,0,0,-0.00025999999999992696
650,1721764800,1.08533,1.08564,1.0849199999999999,1.08528,4418,0,0,-4.999999999988347e-05
651,1721779200,1.0853,1.08544,1.08457,1.08468,2517,0,0,-0.0006199999999998429
652,1721793600,1.08467,1.08503,1.08417,1.08468,5054,0,0,1.0000000000065512e-05
653,1721808000,1.08469,1.08538,1.08257,1.0835,11643,0,0,-0.0011900000000000244
654,1721822400,1.0835,1.08593,1.08324,1.08582,9125,0,0,0.0023200000000000998
655,1721836800,1.08582,1.0866500000000001,1.08475,1.08509,16464,0,0,-0.0007299999999998974
656,1721851200,1.0851,1.08549,1.08359,1.0839,7209,0,0,-0.0011999999999998678
657,1721865600,1.0838700000000001,1.0842,1.08349,1.08394,3378,0,0,6.999999999979245e-05
658,1721880000,1.08395,1.08439,1.08363,1.08399,6164,0,0,4.0000000000040004e-05
659,1721894400,1.08399,1.08577,1.08282,1.08461,13370,0,0,0.0006200000000000649
660,1721908800,1.08461,1.08589,1.08361,1.08497,16208,0,0,0.00035999999999991594
661,1721923200,1.08496,1.08647,1.08302,1.0862,20654,0,0,0.0012400000000001299
662,1721937600,1.0862,1.08699,1.08434,1.08449,8128,0,0,-0.0017100000000001003
663,1721952000,1.08455,1.08555,1.08435,1.08539,3236,0,0,0.0008400000000001739
664,1721966400,1.08539,1.08605,1.0852,1.08584,4147,0,0,0.0004499999999998394
665,1721980800,1.08584,1.08607,1.08421,1.08515,8223,0,0,-0.0006899999999998574
666,1721995200,1.08515,1.08654,1.08486,1.08605,10839,0,0,0.0008999999999999009
667,1722009600,1.08605,1.08682,1.08515,1.08654,15073,0,0,0.0004900000000001015
668,1722024000,1.08653,1.08655,1.08549,1.08554,6231,0,0,-0.0009900000000000464
669,1722211200,1.08564,1.0866500000000001,1.08508,1.08634,3960,0,0,0.000700000000000145
670,1722225600,1.08635,1.087,1.08583,1.0859,4608,0,0,-0.0004499999999998394
671,1722240000,1.0859,1.0863,1.08317,1.08321,9578,0,0,-0.002690000000000081
672,1722254400,1.08322,1.0842,1.0815,1.0816,9184,0,0,-0.0016200000000001769
673,1722268800,1.0816,1.08239,1.08028,1.08215,11027,0,0,0.0005500000000000504
674,1722283200,1.08215,1.08259,1.08194,1.0821,4773,0,0,-4.999999999988347e-05
675,1722297600,1.08209,1.08236,1.08153,1.08171,2348,0,0,-0.00038000000000004697
676,1722312000,1.08171,1.08252,1.0814300000000001,1.0824,3602,0,0,0.0006900000000000794
677,1722326400,1.08239,1.08346,1.08161,1.08283,8650,0,0,0.00043999999999999595
678,1722340800,1.08282,1.08357,1.08016,1.08019,7745,0,0,-0.00262999999999991
679,1722355200,1.08019,1.08166,1.07982,1.08137,16368,0,0,0.0011799999999999589
680,1722369600,1.08137,1.08176,1.08084,1.0814,6610,0,0,2.999999999997449e-05
681,1722384000,1.08136,1.08201,1.08124,1.08199,3165,0,0,0.0006299999999999084
682,1722398400,1.08199,1.08303,1.08166,1.08255,8570,0,0,0.0005599999999998939
683,1722412800,1.08256,1.08276,1.0806499999999999,1.08228,15393,0,0,-0.000280000000000058
684,1722427200,1.08228,1.08483,1.08221,1.08408,12576,0,0,0.0018000000000000238
685,1722441600,1.08409,1.08494,1.08042,1.08093,19173,0,0,-0.0031600000000000517
686,1722456000,1.08092,1.08329,1.0802,1.08258,21434,0,0,0.0016599999999999948
687,1722470400,1.08232,1.0831,1.08218,1.08277,3479,0,0,0.00045000000000006146
688,1722484800,1.08276,1.08354,1.08242,1.08269,7004,0,0,-7.00000000000145e-05
689,1722499200,1.08268,1.08297,1.07812,1.07843,14121,0,0,-0.004250000000000087
690,1722513600,1.07844,1.08084,1.07775,1.07965,14199,0,0,0.0012099999999999334
691,1722528000,1.07965,1.08183,1.07802,1.07862,25443,0,0,-0.0010300000000000864
692,1722542400,1.07862,1.07955,1.07825,1.07912,10920,0,0,0.000500000000000167
693,1722556800,1.07904,1.07932,1.07818,1.0791,4595,0,0,5.999999999994898e-05
694,1722571200,1.0790899999999999,1.07987,1.07846,1.07976,5828,0,0,0.0006700000000001705
695,1722585600,1.07976,1.08153,1.07861,1.08145,15911,0,0,0.0016899999999999693
696,1722600000,1.08145,1.08971,1.08145,1.08911,22775,0,0,0.00766
697,1722614400,1.08911,1.09266,1.08844,1.0912,39034,0,0,0.0020899999999999253
698,1722628800,1.09121,1.09166,1.09072,1.09106,11406,0,0,-0.0001500000000000945
699,1722816000,1.09199,1.09228,1.09029,1.09166,9907,0,0,-0.00032999999999994145
700,1722830400,1.09166,1.09396,1.0912,1.09324,17396,0,0,0.0015799999999999148
701,1722844800,1.09324,1.0975,1.08926,1.09509,53013,0,0,0.0018499999999999073
702,1722859200,1.09508,1.1009,1.0933,1.09911,33117,0,0,0.004029999999999978
703,1722873600,1.09911,1.10033,1.09477,1.09598,52250,0,0,-0.003130000000000077
704,1722888000,1.09598,1.09643,1.09473,1.09506,14374,0,0,-0.0009200000000000319
705,1722902400,1.09472,1.0963,1.09437,1.09627,9880,0,0,0.0015500000000001624
706,1722916800,1.09627,1.0963,1.09496,1.09519,11035,0,0,-0.0010799999999999699
707,1722931200,1.0952,1.0955,1.09185,1.09277,25888,0,0,-0.002429999999999932
708,1722945600,1.09277,1.09278,1.09037,1.09052,20038,0,0,-0.0022500000000000853
709,1722960000,1.09052,1.09349,1.09052,1.09278,26533,0,0,0.0022600000000001508
710,1722974400,1.09278,1.09336,1.09226,1.09307,11630,0,0,0.00028999999999990145
711,1722988800,1.09278,1.0931899999999999,1.09232,1.09296,5479,0,0,0.00017999999999984695
712,1723003200,1.09296,1.09304,1.0911,1.09116,10709,0,0,-0.0018000000000000238
713,1723017600,1.09116,1.0928,1.09054,1.09188,16298,0,0,0.0007200000000000539
714,1723032000,1.09188,1.09266,1.09084,1.09219,13572,0,0,0.00031000000000003247
715,1723046400,1.09219,1.09366,1.09124,1.09221,15828,0,0,1.999999999990898e-05
716,1723060800,1.09221,1.09271,1.09175,1.09233,12704,0,0,0.00012000000000012001
717,1723075200,1.09172,1.09338,1.09172,1.09282,5875,0,0,0.0010999999999998789
718,1723089600,1.09281,1.09377,1.09235,1.09315,7494,0,0,0.00034000000000000696
719,1723104000,1.0931899999999999,1.09451,1.09299,1.0937000000000001,13182,0,0,0.0005100000000002325
720,1723118400,1.09369,1.09396,1.08916,1.08975,15292,0,0,-0.003940000000000055
721,1723132800,1.08976,1.09146,1.08815,1.09087,21707,0,0,0.0011099999999999444
722,1723147200,1.09087,1.09191,1.09073,1.09184,8648,0,0,0.0009699999999999154
723,1723161600,1.0911,1.09194,1.09108,1.0913,3308,0,0,0.00019999999999997797
724,1723176000,1.0913,1.09244,1.09119,1.09201,4887,0,0,0.0007099999999999884
725,1723190400,1.09201,1.09292,1.09131,1.09176,9547,0,0,-0.00024999999999986144
726,1723204800,1.09176,1.09259,1.09091,1.09117,8931,0,0,-0.0005900000000000905
727,1723219200,1.09117,1.09313,1.09098,1.09186,11150,0,0,0.0006900000000000794
728,1723233600,1.09186,1.09235,1.09146,1.09158,6370,0,0,-0.000280000000000058
729,1723420800,1.09152,1.09198,1.09099,1.09183,3095,0,0,0.00031000000000003247
730,1723435200,1.09182,1.0923,1.09128,1.09191,2792,0,0,8.999999999992347e-05
731,1723449600,1.09191,1.09285,1.09158,1.09208,7061,0,0,0.00017000000000000348
732,1723464000,1.09208,1.09299,1.09175,1.09199,6867,0,0,-8.999999999992347e-05
733,1723478400,1.09199,1.09394,1.09152,1.09228,13075,0,0,0.00028999999999990145
734,1723492800,1.09228,1.09349,1.09221,1.09318,4523,0,0,0.0009000000000001229
735,1723507200,1.09295,1.09363,1.09282,1.093,2107,0,0,4.999999999988347e-05
736,1723521600,1.093,1.09393,1.09293,1.09393,2687,0,0,0.0009300000000000974
737,1723536000,1.09392,1.09412,1.09206,1.09234,7379,0,0,-0.0015799999999999148
738,1723550400,1.09232,1.09467,1.0913599999999999,1.09409,11342,0,0,0.0017700000000000493
739,1723564800,1.09409,1.09739,1.09381,1.09723,15321,0,0,0.0031399999999999206
740,1723579200,1.09724,1.09997,1.09698,1.09924,8804,0,0,0.0020000000000000018
741,1723593600,1.09904,1.09984,1.09821,1.0992,4104,0,0,0.00015999999999993797
742,1723608000,1.0992,1.09967,1.09887,1.09928,4759,0,0,8.000000000008001e-05
743,1723622400,1.09929,1.10199,1.09864,1.10192,8904,0,0,0.00262999999999991
744,1723636800,1.10192,1.10354,1.1004,1.10169,13879,0,0,-0.00022999999999995246
745,1723651200,1.10169,1.10473,1.10155,1.10183,15805,0,0,0.000140000000000029
746,1723665600,1.10183,1.10184,1.10109,1.10122,4916,0,0,-0.0006099999999999994
747,1723680000,1.10113,1.10154,1.10093,1.10097,2354,0,0,-0.00015999999999993797
748,1723694400,1.10097,1.10121,1.10033,1.10117,3715,0,0,0.00019999999999997797
749,1723708800,1.10117,1.10155,1.10052,1.10061,5864,0,0,-0.0005599999999998939
750,1723723200,1.10061,1.10142,1.09518,1.09564,11070,0,0,-0.004970000000000141
751,1723737600,1.09564,1.09895,1.09496,1.09779,17570,0,0,0.0021500000000000963
752,1723752000,1.09779,1.09799,1.09704,1.09709,4526,0,0,-0.000700000000000145
753,1723766400,1.097,1.0977,1.09699,1.09757,2242,0,0,0.0005699999999999594
754,1723780800,1.09758,1.09826,1.09743,1.0982,2943,0,0,0.0006200000000000649
755,1723795200,1.0982,1.09897,1.09768,1.09809,6496,0,0,-0.0001100000000000545
756,1723809600,1.09809,1.0995,1.09787,1.09938,7643,0,0,0.0012900000000000134
757,1723824000,1.09938,1.10045,1.09827,1.10037,11182,0,0,0.0009900000000000464
758,1723838400,1.10037,1.10293,1.10037,1.10265,5511,0,0,0.0022799999999998377
759,1724025600,1.10265,1.1036,1.10196,1.10303,4068,0,0,0.00038000000000004697
760,1724040000,1.10303,1.10417,1.10276,1.10396,4640,0,0,0.0009300000000000974
761,1724054400,1.10396,1.10505,1.10356,1.10371,9350,0,0,-0.0002500000000000835
762,1724068800,1.10371,1.10443,1.10309,1.10389,7760,0,0,0.000180000000000069
763,1724083200,1.10389,1.1074,1.10302,1.10736,14081,0,0,0.003469999999999862
764,1724097600,1.10736,1.10863,1.10704,1.10849,5259,0,0,0.0011300000000000754
765,1724112000,1.10812,1.10875,1.108,1.1082,3309,0,0,8.000000000008001e-05
766,1724126400,1.1082,1.10871,1.10749,1.10769,5796,0,0,-0.0005100000000000104
767,1724140800,1.10769,1.10888,1.10719,1.10797,9548,0,0,0.00027999999999983594
768,1724155200,1.10796,1.10986,1.10749,1.10983,9440,0,0,0.0018700000000000383
769,1724169600,1.10983,1.11191,1.10926,1.11149,18888,0,0,0.0016599999999999948
770,1724184000,1.11149,1.11305,1.11088,1.11287,6755,0,0,0.0013799999999999368
771,1724198400,1.1126,1.11326,1.11231,1.11277,4208,0,0,0.00017000000000000348
772,1724212800,1.11278,1.11281,1.11166,1.11191,5395,0,0,-0.0008700000000001484
773,1724227200,1.11191,1.11288,1.11105,1.11184,9687,0,0,-7.00000000000145e-05
774,1724241600,1.11184,1.113,1.111,1.11249,8525,0,0,0.0006500000000000394
775,1724256000,1.11249,1.11481,1.10989,1.11463,30002,0,0,0.0021400000000000308
776,1724270400,1.11463,1.11741,1.11456,1.11499,7895,0,0,0.00035999999999991594
777,1724284800,1.11484,1.1158,1.11452,1.11475,3939,0,0,-9.000000000014552e-05
778,1724299200,1.11475,1.11491,1.11405,1.1143399999999999,3735,0,0,-0.00041000000000002146
779,1724313600,1.1143399999999999,1.11646,1.11272,1.11425,11456,0,0,-8.999999999992347e-05
780,1724328000,1.11426,1.11461,1.11252,1.11402,11170,0,0,-0.00024000000000001798
781,1724342400,1.11402,1.11415,1.1098,1.11104,18202,0,0,-0.0029799999999999827
782,1724356800,1.11104,1.11134,1.10987,1.1111,5839,0,0,5.999999999994898e-05
783,1724371200,1.11039,1.11224,1.11039,1.11197,3437,0,0,0.0015799999999999148
784,1724385600,1.11198,1.11286,1.11181,1.11277,4303,0,0,0.0007900000000000684
785,1724400000,1.11277,1.11319,1.11124,1.11227,7398,0,0,-0.0004999999999999449
786,1724414400,1.11227,1.11271,1.11109,1.11141,7383,0,0,-0.0008600000000000829
787,1724428800,1.11141,1.1196,1.11055,1.1173899999999999,30856,0,0,0.005979999999999874
788,1724443200,1.1173899999999999,1.12009,1.11731,1.11932,8097,0,0,0.0019300000000002093
789,1724630400,1.11879,1.12016,1.11864,1.11939,5008,0,0,0.000600000000000156
790,1724644800,1.11938,1.12002,1.11818,1.11833,5228,0,0,-0.0010499999999999954
791,1724659200,1.11832,1.11892,1.11758,1.11804,8883,0,0,-0.000280000000000058
792,1724673600,1.11804,1.11828,1.11585,1.11613,10713,0,0,-0.0019099999999998563
793,1724688000,1.11613,1.11789,1.11501,1.11711,15558,0,0,0.0009799999999999809
794,1724702400,1.11711,1.11754,1.11585,1.1160700000000001,6406,0,0,-0.0010399999999999299
795,1724716800,1.11599,1.11669,1.11596,1.1161,2880,0,0,0.0001100000000000545
796,1724731200,1.1161,1.11706,1.11597,1.11683,3340,0,0,0.0007299999999998974
797,1724745600,1.11683,1.1174,1.11614,1.11667,8902,0,0,-0.00015999999999993797
798,1724760000,1.11667,1.11787,1.11502,1.11585,10160,0,0,-0.0008200000000000429
799,1724774400,1.11585,1.11718,1.11525,1.11657,13880,0,0,0.0007200000000000539
800,1724788800,1.11657,1.11905,1.11643,1.11838,5840,0,0,0.0018099999999998673
801,1724803200,1.11797,1.1185,1.11744,1.11797,2685,0,0,0.0
802,1724817600,1.11798,1.11798,1.11581,1.11595,4437,0,0,-0.0020299999999999763
803,1724832000,1.11595,1.1160700000000001,1.11352,1.11413,10871,0,0,-0.0018199999999999328
804,1724846400,1.11413,1.11455,1.1105,1.11119,11773,0,0,-0.0029400000000001647
805,1724860800,1.11119,1.11376,1.11102,1.11147,17122,0,0,0.000280000000000058
806,1724875200,1.11147,1.11199,1.11053,1.11197,7500,0,0,0.0004999999999999449
807,1724889600,1.11159,1.11325,1.11159,1.11314,2529,0,0,0.0015499999999999403
808,1724904000,1.11314,1.11371,1.11273,1.11354,3608,0,0,0.00039999999999995595
809,1724918400,1.11354,1.11399,1.10719,1.10848,15177,0,0,-0.0050600000000000644
810,1724932800,1.10848,1.10999,1.10728,1.1084100000000001,16801,0,0,-6.999999999979245e-05
811,1724947200,1.10842,1.10895,1.10557,1.10816,18731,0,0,-0.00025999999999992696
812,1724961600,1.10816,1.10854,1.10746,1.10777,8225,0,0,-0.0003900000000001125
813,1724976000,1.10748,1.10831,1.10739,1.10806,2411,0,0,0.0005800000000000249
814,1724990400,1.10805,1.10821,1.10698,1.1074,3969,0,0,-0.0006500000000000394
815,1725004800,1.10741,1.1095,1.10735,1.10748,9364,0,0,7.00000000000145e-05
816,1725019200,1.10748,1.10882,1.10577,1.10679,13651,0,0,-0.0006900000000000794
817,1725033600,1.10681,1.10802,1.10439,1.10495,24208,0,0,-0.0018599999999999728
818,1725048000,1.10495,1.10567,1.10473,1.10482,7808,0,0,-0.00013000000000018552
819,1725235200,1.10465,1.10557,1.10416,1.10535,3560,0,0,0.000700000000000145
820,1725249600,1.10535,1.10557,1.10439,1.10484,4246,0,0,-0.0005100000000000104
821,1725264000,1.10484,1.10774,1.10453,1.10674,9204,0,0,0.0019000000000000128
822,1725278400,1.10674,1.10728,1.10584,1.10678,8685,0,0,4.0000000000040004e-05
823,1725292800,1.1068,1.10718,1.10601,1.10658,6452,0,0,-0.000220000000000109
824,1725307200,1.10658,1.10727,1.10658,1.10717,872,0,0,0.0005900000000000905
825,1725321600,1.10667,1.10728,1.1059,1.10605,2528,0,0,-0.0006200000000000649
826,1725336000,1.10606,1.10703,1.10539,1.10542,5226,0,0,-0.0006399999999999739
827,1725350400,1.10541,1.10677,1.1048,1.10486,10854,0,0,-0.0005500000000000504
828,1725364800,1.10486,1.10526,1.10332,1.10479,12103,0,0,-7.00000000000145e-05
829,1725379200,1.10482,1.10682,1.10359,1.10393,21651,0,0,-0.0008899999999998354
830,1725393600,1.10393,1.10443,1.10263,1.10434,5561,0,0,0.00041000000000002146
831,1725408000,1.10381,1.10513,1.10337,1.10482,5016,0,0,0.0010099999999999554
832,1725422400,1.10482,1.10571,1.10475,1.1056300000000001,4848,0,0,0.0008100000000001994
833,1725436800,1.1056300000000001,1.10628,1.10468,1.10517,9909,0,0,-0.000460000000000127
834,1725451200,1.10517,1.10585,1.10399,1.10526,8596,0,0,8.999999999992347e-05
835,1725465600,1.10526,1.10951,1.10499,1.10845,18561,0,0,0.003190000000000026
836,1725480000,1.10845,1.10861,1.10654,1.10828,6259,0,0,-0.00017000000000000348
837,1725494400,1.10821,1.10865,1.10757,1.10792,3513,0,0,-0.00028999999999990145
838,1725508800,1.10791,1.10855,1.10747,1.10769,4563,0,0,-0.00021999999999988695
839,1725523200,1.10769,1.11002,1.10766,1.10989,9510,0,0,0.0021999999999999797
840,1725537600,1.1099,1.11198,1.10871,1.10922,15904,0,0,-0.0006800000000000139
841,1725552000,1.10922,1.11082,1.10763,1.11009,21067,0,0,0.0008699999999999264
842,1725566400,1.11009,1.11132,1.10995,1.11104,6349,0,0,0.0009500000000000064
843,1725580800,1.11086,1.1114600000000001,1.1108,1.11133,2756,0,0,0.00046999999999997044
844,1725595200,1.11133,1.11176,1.11093,1.11159,3217,0,0,0.000260000000000149
845,1725609600,1.11159,1.11209,1.11109,1.11174,8330,0,0,0.00014999999999987246
846,1725624000,1.11174,1.11554,1.10786,1.11209,20473,0,0,0.0003500000000000725
847,1725638400,1.1121,1.11352,1.10656,1.10768,45452,0,0,-0.0044200000000000905
848,1725652800,1.10768,1.10895,1.10695,1.10862,10310,0,0,0.0009399999999999409
849,1725840000,1.10813,1.10911,1.10803,1.10832,4535,0,0,0.00018999999999991246
850,1725854400,1.10832,1.1091,1.10746,1.10757,4881,0,0,-0.0007500000000000284
851,1725868800,1.10757,1.10759,1.10455,1.10477,11133,0,0,-0.0027999999999999137
852,1725883200,1.10477,1.10591,1.10358,1.10396,9928,0,0,-0.0008099999999999774
853,1725897600,1.10396,1.10521,1.10341,1.10487,13168,0,0,0.0009099999999999664
854,1725912000,1.10487,1.10537,1.10337,1.10346,6307,0,0,-0.0014099999999999113
855,1725926400,1.10351,1.10397,1.10284,1.10307,2560,0,0,-0.00043999999999999595
856,1725940800,1.10307,1.10406,1.10306,1.104,2899,0,0,0.0009300000000000974
857,1725955200,1.104,1.10498,1.10336,1.10378,8333,0,0,-0.000220000000000109
858,1725969600,1.10378,1.10438,1.10266,1.10298,9239,0,0,-0.0007999999999999119
859,1725984000,1.10299,1.10349,1.10152,1.10266,13424,0,0,-0.00032999999999994145
860,1725998400,1.10266,1.10279,1.10182,1.10191,5181,0,0,-0.0007500000000000284
861,1726012800,1.10185,1.10238,1.10168,1.10201,2565,0,0,0.00015999999999993797
862,1726027200,1.10201,1.10472,1.10182,1.10466,7019,0,0,0.002650000000000041
863,1726041600,1.10466,1.10519,1.10366,1.10438,9859,0,0,-0.000280000000000058
864,1726056000,1.10438,1.10548,1.10034,1.10163,18406,0,0,-0.002749999999999808
865,1726070400,1.10163,1.10262,1.1002,1.10158,23039,0,0,-5.0000000000105516e-05
866,1726084800,1.10158,1.10266,1.10108,1.10111,8110,0,0,-0.00046999999999997044
867,1726099200,1.1013,1.10156,1.1006,1.10068,2255,0,0,-0.0006199999999998429
868,1726113600,1.10067,1.10169,1.10065,1.10163,3041,0,0,0.0009600000000000719
869,1726128000,1.10163,1.10238,1.10056,1.10155,8236,0,0,-8.000000000008001e-05
870,1726142400,1.10155,1.10327,1.10083,1.1025,15274,0,0,0.0009500000000000064
871,1726156800,1.1025,1.1048,1.10247,1.10461,18263,0,0,0.0021100000000000563
872,1726171200,1.10462,1.1075,1.10425,1.10746,11066,0,0,0.0028400000000001757
873,1726185600,1.10734,1.10874,1.10702,1.10869,3300,0,0,0.0013499999999999623
874,1726200000,1.10869,1.10901,1.10794,1.10844,5582,0,0,-0.00024999999999986144
875,1726214400,1.10844,1.10941,1.10731,1.10928,8775,0,0,0.0008399999999999519
876,1726228800,1.10928,1.11009,1.10793,1.10929,12448,0,0,1.0000000000065512e-05
877,1726243200,1.10929,1.11018,1.10769,1.10839,18121,0,0,-0.0009000000000001229
878,1726257600,1.1084,1.10858,1.10725,1.10746,6470,0,0,-0.0009399999999999409
879,1726444800,1.10753,1.10924,1.10743,1.10896,3167,0,0,0.0014300000000000423
880,1726459200,1.10896,1.1105,1.10868,1.10971,4673,0,0,0.0007500000000000284
881,1726473600,1.10971,1.11261,1.10956,1.11228,9358,0,0,0.002569999999999961
882,1726488000,1.11228,1.1132900000000001,1.1116,1.11249,10982,0,0,0.00021000000000004349
883,1726502400,1.11249,1.11376,1.11166,1.1129,14570,0,0,0.00041000000000002146
884,1726516800,1.1129,1.11333,1.1116,1.11324,6391,0,0,0.00034000000000000696
885,1726531200,1.1132,1.1132,1.11219,1.1123,3115,0,0,-0.0008999999999999009
886,1726545600,1.1123,1.11297,1.11218,1.11244,3733,0,0,0.000140000000000029
887,1726560000,1.11244,1.11462,1.11157,1.11443,8551,0,0,0.0019899999999999363
888,1726574400,1.11443,1.11445,1.11178,1.11248,16080,0,0,-0.0019500000000001183
889,1726588800,1.11248,1.11282,1.11118,1.11194,21143,0,0,-0.0005399999999999849
890,1726603200,1.11194,1.11235,1.11111,1.1114,8591,0,0,-0.0005399999999999849
891,1726617600,1.11132,1.11286,1.11126,1.11269,2244,0,0,0.0013699999999998713
892,1726632000,1.11269,1.11304,1.112,1.11201,3510,0,0,-0.0006800000000000139
893,1726646400,1.11201,1.11333,1.11154,1.11295,9540,0,0,0.0009400000000001629
894,1726660800,1.11295,1.11398,1.11179,1.11223,8205,0,0,-0.0007200000000000539
895,1726675200,1.11224,1.11398,1.11081,1.11243,14371,0,0,0.0001900000000001345
896,1726689600,1.11242,1.11891,1.10967,1.11177,48882,0,0,-0.0006500000000000394
897,1726704000,1.11138,1.11239,1.10789,1.10816,6976,0,0,-0.0032200000000000006
898,1726718400,1.10815,1.11212,1.10684,1.11201,10444,0,0,0.0038599999999999746
899,1726732800,1.11202,1.11691,1.11201,1.11627,17677,0,0,0.004250000000000087
900,1726747200,1.11627,1.11789,1.11256,1.11259,21639,0,0,-0.0036800000000001276
901,1726761600,1.11259,1.11584,1.11165,1.1155599999999999,26341,0,0,0.002969999999999917
902,1726776000,1.1155599999999999,1.11679,1.11523,1.11613,9299,0,0,0.0005700000000001815
903,1726790400,1.11603,1.11634,1.11572,1.11604,2815,0,0,9.999999999843467e-06
904,1726804800,1.11604,1.11692,1.11573,1.1165,6329,0,0,0.000460000000000127
905,1726819200,1.1165,1.11818,1.11524,1.11643,14107,0,0,-7.00000000000145e-05
906,1726833600,1.11644,1.11769,1.11541,1.11744,10929,0,0,0.0009999999999998899
907,1726848000,1.11744,1.11761,1.11361,1.11738,26024,0,0,-5.999999999994898e-05
908,1726862400,1.11738,1.11742,1.11561,1.11628,9693,0,0,-0.001100000000000101
909,1727049600,1.11592,1.11646,1.1156,1.1159,3861,0,0,-2.0000000000131024e-05
910,1727064000,1.1159,1.11651,1.11558,1.11635,3524,0,0,0.00045000000000006146
911,1727078400,1.11635,1.11672,1.10832,1.10925,17554,0,0,-0.007099999999999884
912,1727092800,1.10925,1.11258,1.10922,1.11224,13119,0,0,0.002989999999999826
913,1727107200,1.11225,1.1143399999999999,1.11152,1.1125099999999999,22230,0,0,0.00025999999999992696
914,1727121600,1.1125099999999999,1.11285,1.11097,1.11104,7081,0,0,-0.0014699999999998603
915,1727136000,1.11115,1.11155,1.11044,1.11057,2690,0,0,-0.0005800000000000249
916,1727150400,1.11057,1.11176,1.11033,1.11168,5170,0,0,0.0011099999999999444
917,1727164800,1.11168,1.11449,1.11043,1.11402,13666,0,0,0.0023400000000000087
918,1727179200,1.11402,1.11477,1.11221,1.1141,11415,0,0,8.000000000008001e-05
919,1727193600,1.11409,1.11635,1.11325,1.11585,20062,0,0,0.0017599999999999838
920,1727208000,1.11585,1.11809,1.11546,1.11792,6719,0,0,0.0020700000000000163
921,1727222400,1.11784,1.1194,1.11766,1.11932,3952,0,0,0.0014800000000001479
922,1727236800,1.11932,1.11987,1.11853,1.11957,5820,0,0,0.00024999999999986144
923,1727251200,1.11957,1.11964,1.11822,1.11848,11323,0,0,-0.0010900000000000354
924,1727265600,1.11848,1.1207799999999999,1.11782,1.11976,13067,0,0,0.0012800000000001699
925,1727280000,1.11977,1.1214,1.11328,1.11344,23302,0,0,-0.006329999999999947
926,1727294400,1.11344,1.11388,1.11215,1.11326,8474,0,0,-0.000180000000000069
927,1727308800,1.11299,1.11369,1.11289,1.11365,2385,0,0,0.000660000000000105
928,1727323200,1.11365,1.11452,1.11316,1.11416,4242,0,0,0.0005100000000000104
929,1727337600,1.11416,1.11581,1.11258,1.11413,14126,0,0,-2.999999999997449e-05
930,1727352000,1.11414,1.11655,1.11374,1.1151200000000001,18177,0,0,0.000980000000000203
931,1727366400,1.1151200000000001,1.11893,1.11258,1.11692,27950,0,0,0.0017999999999998018
